ProductID,Name,ProductModel,CultureID,Description
989,"Mountain-500 Black, 40",Mountain-500,zh-cht,适合所有类型的使用，不论是公路骑乘还是越野。不论预算多少，均可称心如意。变速平稳，骑乘舒适。
990,"Mountain-500 Black, 42",Mountain-500,zh-cht,适合所有类型的使用，不论是公路骑乘还是越野。不论预算多少，均可称心如意。变速平稳，骑乘舒适。
991,"Mountain-500 Black, 44",Mountain-500,zh-cht,适合所有类型的使用，不论是公路骑乘还是越野。不论预算多少，均可称心如意。变速平稳，骑乘舒适。
992,"Mountain-500 Black, 48",Mountain-500,zh-cht,适合所有类型的使用，不论是公路骑乘还是越野。不论预算多少，均可称心如意。变速平稳，骑乘舒适。
993,"Mountain-500 Black, 52",Mountain-500,zh-cht,适合所有类型的使用，不论是公路骑乘还是越野。不论预算多少，均可称心如意。变速平稳，骑乘舒适。
980,"Mountain-400-W Silver, 38",Mountain-400-W,zh-cht,此自行车具有优越的性价比。它灵敏且易于操控，越野骑乘也可轻松胜任。
981,"Mountain-400-W Silver, 40",Mountain-400-W,zh-cht,此自行车具有优越的性价比。它灵敏且易于操控，越野骑乘也可轻松胜任。
982,"Mountain-400-W Silver, 42",Mountain-400-W,zh-cht,此自行车具有优越的性价比。它灵敏且易于操控，越野骑乘也可轻松胜任。
983,"Mountain-400-W Silver, 46",Mountain-400-W,zh-cht,此自行车具有优越的性价比。它灵敏且易于操控，越野骑乘也可轻松胜任。
785,"Mountain-300 Black, 38",Mountain-300,zh-cht,适用于真正的越野车迷。此自行车极其耐用，无论身处何地，地形如何复杂，一切均在掌控之中，真正物超所值!
786,"Mountain-300 Black, 40",Mountain-300,zh-cht,适用于真正的越野车迷。此自行车极其耐用，无论身处何地，地形如何复杂，一切均在掌控之中，真正物超所值!
787,"Mountain-300 Black, 44",Mountain-300,zh-cht,适用于真正的越野车迷。此自行车极其耐用，无论身处何地，地形如何复杂，一切均在掌控之中，真正物超所值!
788,"Mountain-300 Black, 48",Mountain-300,zh-cht,适用于真正的越野车迷。此自行车极其耐用，无论身处何地，地形如何复杂，一切均在掌控之中，真正物超所值!
779,"Mountain-200 Silver, 38",Mountain-200,zh-cht,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。
780,"Mountain-200 Silver, 42",Mountain-200,zh-cht,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。
781,"Mountain-200 Silver, 46",Mountain-200,zh-cht,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。
782,"Mountain-200 Black, 38",Mountain-200,zh-cht,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。
783,"Mountain-200 Black, 42",Mountain-200,zh-cht,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。
784,"Mountain-200 Black, 46",Mountain-200,zh-cht,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。
771,"Mountain-100 Silver, 38",Mountain-100,zh-cht,高档竞赛山地车。性能得到进一步增强，包括创新的 HL 车架、极其平稳的前悬架以及适用于所有地形的出色牵引力。
772,"Mountain-100 Silver, 42",Mountain-100,zh-cht,高档竞赛山地车。性能得到进一步增强，包括创新的 HL 车架、极其平稳的前悬架以及适用于所有地形的出色牵引力。
773,"Mountain-100 Silver, 44",Mountain-100,zh-cht,高档竞赛山地车。性能得到进一步增强，包括创新的 HL 车架、极其平稳的前悬架以及适用于所有地形的出色牵引力。
774,"Mountain-100 Silver, 48",Mountain-100,zh-cht,高档竞赛山地车。性能得到进一步增强，包括创新的 HL 车架、极其平稳的前悬架以及适用于所有地形的出色牵引力。
775,"Mountain-100 Black, 38",Mountain-100,zh-cht,高档竞赛山地车。性能得到进一步增强，包括创新的 HL 车架、极其平稳的前悬架以及适用于所有地形的出色牵引力。
776,"Mountain-100 Black, 42",Mountain-100,zh-cht,高档竞赛山地车。性能得到进一步增强，包括创新的 HL 车架、极其平稳的前悬架以及适用于所有地形的出色牵引力。
777,"Mountain-100 Black, 44",Mountain-100,zh-cht,高档竞赛山地车。性能得到进一步增强，包括创新的 HL 车架、极其平稳的前悬架以及适用于所有地形的出色牵引力。
778,"Mountain-100 Black, 48",Mountain-100,zh-cht,高档竞赛山地车。性能得到进一步增强，包括创新的 HL 车架、极其平稳的前悬架以及适用于所有地形的出色牵引力。
977,"Road-750 Black, 58",Road-750,zh-cht,入门级成人自行车；确保越野旅行或公路骑乘的舒适。快拆式车毂和轮缘。
997,"Road-750 Black, 44",Road-750,zh-cht,入门级成人自行车；确保越野旅行或公路骑乘的舒适。快拆式车毂和轮缘。
998,"Road-750 Black, 48",Road-750,zh-cht,入门级成人自行车；确保越野旅行或公路骑乘的舒适。快拆式车毂和轮缘。
999,"Road-750 Black, 52",Road-750,zh-cht,入门级成人自行车；确保越野旅行或公路骑乘的舒适。快拆式车毂和轮缘。
759,"Road-650 Red, 58",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
760,"Road-650 Red, 60",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
761,"Road-650 Red, 62",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
762,"Road-650 Red, 44",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
769,"Road-650 Black, 48",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
770,"Road-650 Black, 52",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
763,"Road-650 Red, 48",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
764,"Road-650 Red, 52",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
765,"Road-650 Black, 58",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
766,"Road-650 Black, 60",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
767,"Road-650 Black, 62",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
768,"Road-650 Black, 44",Road-650,zh-cht,此自行车经济实惠，具有我们的高档车型所拥有的许多功能。相同的车灯、刚架以及我们驰名业界的快速加速器。
797,"Road-550-W Yellow, 38",Road-550-W,zh-cht,使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。
798,"Road-550-W Yellow, 40",Road-550-W,zh-cht,使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。
799,"Road-550-W Yellow, 42",Road-550-W,zh-cht,使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。
800,"Road-550-W Yellow, 44",Road-550-W,zh-cht,使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。
801,"Road-550-W Yellow, 48",Road-550-W,zh-cht,使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。
754,"Road-450 Red, 58",Road-450,zh-cht,真正的多项运动自行车，骑乘自如，设计新颖。符合空气动力学的设计给您带来专业车手的体验，极佳的传动装置可以轻易征服陡峭的路面。
755,"Road-450 Red, 60",Road-450,zh-cht,真正的多项运动自行车，骑乘自如，设计新颖。符合空气动力学的设计给您带来专业车手的体验，极佳的传动装置可以轻易征服陡峭的路面。
756,"Road-450 Red, 44",Road-450,zh-cht,真正的多项运动自行车，骑乘自如，设计新颖。符合空气动力学的设计给您带来专业车手的体验，极佳的传动装置可以轻易征服陡峭的路面。
757,"Road-450 Red, 48",Road-450,zh-cht,真正的多项运动自行车，骑乘自如，设计新颖。符合空气动力学的设计给您带来专业车手的体验，极佳的传动装置可以轻易征服陡峭的路面。
758,"Road-450 Red, 52",Road-450,zh-cht,真正的多项运动自行车，骑乘自如，设计新颖。符合空气动力学的设计给您带来专业车手的体验，极佳的传动装置可以轻易征服陡峭的路面。
973,"Road-350-W Yellow, 40",Road-350-W,zh-cht,此自行车专为女士设计，造型清丽且符合空气动力学，您可参加越野训练、比赛或与亲朋好友共享悠闲生活。高级座椅技术确保全天候的骑乘舒适。
974,"Road-350-W Yellow, 42",Road-350-W,zh-cht,此自行车专为女士设计，造型清丽且符合空气动力学，您可参加越野训练、比赛或与亲朋好友共享悠闲生活。高级座椅技术确保全天候的骑乘舒适。
975,"Road-350-W Yellow, 44",Road-350-W,zh-cht,此自行车专为女士设计，造型清丽且符合空气动力学，您可参加越野训练、比赛或与亲朋好友共享悠闲生活。高级座椅技术确保全天候的骑乘舒适。
976,"Road-350-W Yellow, 48",Road-350-W,zh-cht,此自行车专为女士设计，造型清丽且符合空气动力学，您可参加越野训练、比赛或与亲朋好友共享悠闲生活。高级座椅技术确保全天候的骑乘舒适。
789,"Road-250 Red, 44",Road-250,zh-cht,铝合金车架确保骑乘轻快、稳固，可用于室内比赛或参加俱乐部的越野活动。
790,"Road-250 Red, 48",Road-250,zh-cht,铝合金车架确保骑乘轻快、稳固，可用于室内比赛或参加俱乐部的越野活动。
791,"Road-250 Red, 52",Road-250,zh-cht,铝合金车架确保骑乘轻快、稳固，可用于室内比赛或参加俱乐部的越野活动。
792,"Road-250 Red, 58",Road-250,zh-cht,铝合金车架确保骑乘轻快、稳固，可用于室内比赛或参加俱乐部的越野活动。
793,"Road-250 Black, 44",Road-250,zh-cht,铝合金车架确保骑乘轻快、稳固，可用于室内比赛或参加俱乐部的越野活动。
794,"Road-250 Black, 48",Road-250,zh-cht,铝合金车架确保骑乘轻快、稳固，可用于室内比赛或参加俱乐部的越野活动。
795,"Road-250 Black, 52",Road-250,zh-cht,铝合金车架确保骑乘轻快、稳固，可用于室内比赛或参加俱乐部的越野活动。
796,"Road-250 Black, 58",Road-250,zh-cht,铝合金车架确保骑乘轻快、稳固，可用于室内比赛或参加俱乐部的越野活动。
749,"Road-150 Red, 62",Road-150,zh-cht,此自行车曾为赛车手夺冠立下汗马功劳。与 Adventure Works Cycles 专业赛车队联合设计，它的铝制车架极其轻巧且经过热处理，操纵装置可以实现精准控制。
750,"Road-150 Red, 44",Road-150,zh-cht,此自行车曾为赛车手夺冠立下汗马功劳。与 Adventure Works Cycles 专业赛车队联合设计，它的铝制车架极其轻巧且经过热处理，操纵装置可以实现精准控制。
751,"Road-150 Red, 48",Road-150,zh-cht,此自行车曾为赛车手夺冠立下汗马功劳。与 Adventure Works Cycles 专业赛车队联合设计，它的铝制车架极其轻巧且经过热处理，操纵装置可以实现精准控制。
752,"Road-150 Red, 52",Road-150,zh-cht,此自行车曾为赛车手夺冠立下汗马功劳。与 Adventure Works Cycles 专业赛车队联合设计，它的铝制车架极其轻巧且经过热处理，操纵装置可以实现精准控制。
753,"Road-150 Red, 56",Road-150,zh-cht,此自行车曾为赛车手夺冠立下汗马功劳。与 Adventure Works Cycles 专业赛车队联合设计，它的铝制车架极其轻巧且经过热处理，操纵装置可以实现精准控制。
958,"Touring-3000 Blue, 54",Touring-3000,zh-cht,全能经济型自行车，具备基本的舒适和安全特征。提供了更宽也更稳固的轮胎，适用于环城游或周末旅行。
